Entry,Finishing Position,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,FinalFour1,FinalFour2,FinalFour3,FinalFour4,Finalist1,Finalist2,Champ
Your Hero,3
Where is my money,3
Holden It Down.,3
Feirman 1,3,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, , , , , , , 
Rui Gooey,3
riz1,3
Road to Zion,3,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke, , , ,1 Duke, , 
Self Defecating,3
Random morgy,3
TiGo,3
bos2,3.5
Beilein Or Bust,3.5
What the Hell,3.5
Shez1,3.5
Feirman 2,3.5
Sara wins!,3.5
PlayingBlind,3.5
Zion National Park,3.5
ThisonesforPnut,3.5
bos1,3.5
MiamiGotFucked,3.5
Banana,3.5
Larry's bracket,3.5
Kyle Wall,3.5
KathDog,3.5
Larry G,3.5
I think I'm dying here,3.5
Mrs.bos'bracket,3.5
Not a Bracket,3.5
Three Orange Whips,3.5
Operation Varsity Blues,3.5
NotAWinner,3.5
Anna E.,3.5
2PEAT,3.5
Brexitball,3.5
BuyUsAWinner,3.5
This Year Though...,3.5
wrinkled balls,3.5
Red Raider Quaker,3.5
Bet They Got S.C.M.O.D.S.,3.5
Bulldogs Arf 1,3.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,1 Virginia,2 Kentucky,3 Texas Tech,1 Virginia,3 Texas Tech
Tim Apple,3.5
LETS GO BU!,3.5
Danielle Iserlis,3.5
Go SUNY Tech,3.5
Ckillar1,3.5
Gimme the loot,3.5
gsuss,3.5
My Bracket Sucks,3.5
DLee's Wife's Mount Zion,3.5
Julie M,3.5
Dan G.,3.5
AS1's Pool,3.5
Gene's Picks,3.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,1 Virginia,2 Kentucky,3 Texas Tech,1 Virginia,3 Texas Tech
Yogi Bear,3.5
Shez 2,3.5
Corliss > Zion,3.5
west coast best coast,3.5
My Toddlers Picks,3.5
Sprinkles,3.5
PapaBias,3.5
Bulldogs Arf #2,3.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,1 Virginia,2 Kentucky,3 Texas Tech,1 Virginia,3 Texas Tech
Sydney's College Fund,3.5
qvollmert,3.5
uclakav,3.5
Geoffs winners,3.5
Sprague The Whisperer,3.5
Coach Kroojawoowski,3.5
Disco Pants and Haircuts,3.5
Team ODB2,3.5
cbirn,3.5
Skinnyjam,3.5
Dat Bracket Doe,3.5
Geoff pool 2,3.5
Eric M Entry,3.5
GoDucks,3.5
Todd's Wife,3.5
Team ODB,3.5
YOU ARE UG-LY,3.5
augdiggity,3.5
FeelingLucky2019,3.5
All the Fish,3.5
Sanjita Mamacita,3.5
The Furst,3.5
Jeff Miller,3.5
javiiiiii,3.5
BMahoney,3.5
DLee's Bracket,3.5
Feirman 3,3.5
Boom Boom Room,3.5
Uzo's Winner,3.5
Iron Lion Zion,3.5
MASNYC,3.5
The Devil Wears Nada,3.5
HailTheBison,3.5
Corner Pocket,3.5
BigJohn,3.5
Corndog,3.5
THE CUSE IS LOOSE,3.5
George Barton,3.5
Nova 2 of 3,3.5
TheStable,3.5
Abrams,3.5
cuttin' down the nets,3.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,3 Purdue,5 Auburn,1 Gonzaga, , 
DSW Sneaker Blowout,3.5
Your Hero,3.5
Where is my money,3.5
Holden It Down.,3.5
Feirman 1,3.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,1 Virginia,2 Kentucky,3 Texas Tech,1 Virginia,3 Texas Tech
Rui Gooey,3.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,3 Purdue,5 Auburn,1 Gonzaga, , 
riz1,3.5
Road to Zion,3.5
Self Defecating,3.5
Random morgy,3.5
TiGo,3.5
bos2,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State, , ,5 Auburn, , , 
Beilein Or Bust,4
What the Hell,4
Shez1,4
Feirman 2,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, , , ,5 Auburn, , , 
Sara wins!,4
PlayingBlind,4
Zion National Park,4
ThisonesforPnut,4
bos1,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,3 Purdue, ,1 Gonzaga, , 
MiamiGotFucked,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State, , , , , , 
Banana,4
Larry's bracket,4
Kyle Wall,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,3 Purdue, ,2 Michigan State, ,2 Michigan State
KathDog,4
Larry G,4
I think I'm dying here,4
Mrs.bos'bracket,4
Not a Bracket,4
Three Orange Whips,4
Operation Varsity Blues,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech, ,2 Kentucky, ,2 Kentucky, 
NotAWinner,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,1 Virginia,2 Kentucky,3 Texas Tech,2 Kentucky,2 Kentucky
Anna E.,4
2PEAT,4
Brexitball,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,3 Purdue,2 Kentucky,1 Duke,2 Kentucky,1 Duke
BuyUsAWinner,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, , ,1 Virginia, , ,1 Virginia,1 Virginia
This Year Though...,4
wrinkled balls,4
Red Raider Quaker,4
Bet They Got S.C.M.O.D.S.,4
Bulldogs Arf 1,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, ,1 Gonzaga, , ,1 Gonzaga, ,1 Gonzaga
Tim Apple,4
LETS GO BU!,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,1 Virginia,5 Auburn, ,1 Virginia, 
Danielle Iserlis,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,3 Purdue, ,1 Gonzaga,3 Purdue,3 Purdue
Go SUNY Tech,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,1 Virginia,2 Kentucky,1 Gonzaga,1 Virginia,1 Gonzaga
Ckillar1,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, ,3 Texas Tech, , ,3 Texas Tech, ,3 Texas Tech
Gimme the loot,4
gsuss,4
My Bracket Sucks,4
DLee's Wife's Mount Zion,4
Julie M,4
Dan G.,4
AS1's Pool,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,1 Virginia,5 Auburn,1 Gonzaga,1 Virginia,1 Gonzaga
Gene's Picks,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,1 Virginia, ,2 Michigan State,1 Virginia,1 Virginia
Yogi Bear,4
Shez 2,4
Corliss > Zion,4
west coast best coast,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke, ,1 Virginia,2 Kentucky,1 Duke,1 Virginia,1 Duke
My Toddlers Picks,4
Sprinkles,4
PapaBias,4
Bulldogs Arf #2,4
Sydney's College Fund,4
qvollmert,4
uclakav,4
Geoffs winners,4
Sprague The Whisperer,4
Coach Kroojawoowski,4
Disco Pants and Haircuts,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,1 Virginia,5 Auburn,2 Michigan State,1 Virginia,1 Virginia
Team ODB2,4
cbirn,4
Skinnyjam,4
Dat Bracket Doe,4
Geoff pool 2,4
Eric M Entry,4
GoDucks,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State, , ,2 Kentucky, ,2 Kentucky,2 Kentucky
Todd's Wife,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,1 Virginia,5 Auburn,2 Michigan State,5 Auburn, 
Team ODB,4
YOU ARE UG-LY,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State, ,1 Virginia, , ,1 Virginia, 
augdiggity,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga, , ,1 Duke, ,1 Duke
FeelingLucky2019,4
All the Fish,4
Sanjita Mamacita,4
The Furst,4
Jeff Miller,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,1 Virginia,5 Auburn,1 Gonzaga,1 Virginia,1 Virginia
javiiiiii,4
BMahoney,4
DLee's Bracket,4
Feirman 3,4
Boom Boom Room,4
Uzo's Winner,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,1 Virginia,5 Auburn,1 Duke,1 Virginia,1 Virginia
Iron Lion Zion,4
MASNYC,4
The Devil Wears Nada,4
HailTheBison,4
Corner Pocket,4
BigJohn,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, , , , , , , 
Corndog,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, , , , , , , 
THE CUSE IS LOOSE,4
George Barton,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,1 Virginia,2 Kentucky,1 Duke,2 Kentucky,1 Duke
Nova 2 of 3,4
TheStable,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga, ,2 Kentucky,1 Gonzaga,2 Kentucky,2 Kentucky
Abrams,4
cuttin' down the nets,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, , ,3 Purdue,2 Kentucky, , , 
DSW Sneaker Blowout,4
Your Hero,4
Where is my money,4
Holden It Down.,4
Feirman 1,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, , , , , , , 
Rui Gooey,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, ,1 Gonzaga, , ,1 Gonzaga, ,1 Gonzaga
riz1,4
Road to Zion,4,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech, , , , , 
Self Defecating,4
Random morgy,4
TiGo,4
bos2,4.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,1 Virginia,2 Kentucky,2 Michigan State,1 Virginia,2 Michigan State
Beilein Or Bust,4.5
What the Hell,4.5
Shez1,4.5
Feirman 2,4.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,3 Purdue,5 Auburn,1 Gonzaga,3 Purdue,1 Gonzaga
Sara wins!,4.5
PlayingBlind,4.5
Zion National Park,4.5
ThisonesforPnut,4.5
bos1,4.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,3 Purdue,5 Auburn,1 Gonzaga,3 Purdue,1 Gonzaga
MiamiGotFucked,4.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,1 Virginia,2 Kentucky,2 Michigan State,1 Virginia,2 Michigan State
Banana,4.5
Larry's bracket,4.5
Kyle Wall,4.5
KathDog,4.5
Larry G,4.5
I think I'm dying here,4.5
Mrs.bos'bracket,4.5
Not a Bracket,4.5
Three Orange Whips,4.5
Operation Varsity Blues,4.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,3 Purdue,2 Kentucky,1 Gonzaga,2 Kentucky,2 Kentucky
NotAWinner,4.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,3 Purdue,2 Kentucky,1 Gonzaga,2 Kentucky,2 Kentucky
Anna E.,4.5
2PEAT,4.5
Brexitball,4.5
BuyUsAWinner,4.5
This Year Though...,4.5
wrinkled balls,4.5
Red Raider Quaker,4.5
Bet They Got S.C.M.O.D.S.,4.5
Bulldogs Arf 1,4.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State, , , , , , 
Tim Apple,4.5
LETS GO BU!,4.5
Danielle Iserlis,4.5
Go SUNY Tech,4.5
Ckillar1,4.5
Gimme the loot,4.5
gsuss,4.5
My Bracket Sucks,4.5
DLee's Wife's Mount Zion,4.5
Julie M,4.5
Dan G.,4.5
AS1's Pool,4.5
Gene's Picks,4.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,1 Virginia,5 Auburn,3 Texas Tech,1 Virginia,3 Texas Tech
Yogi Bear,4.5
Shez 2,4.5
Corliss > Zion,4.5
west coast best coast,4.5
My Toddlers Picks,4.5
Sprinkles,4.5
PapaBias,4.5
Bulldogs Arf #2,4.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State, , , , , , 
Sydney's College Fund,4.5
qvollmert,4.5
uclakav,4.5
Geoffs winners,4.5
Sprague The Whisperer,4.5
Coach Kroojawoowski,4.5
Disco Pants and Haircuts,4.5
Team ODB2,4.5
cbirn,4.5
Skinnyjam,4.5
Dat Bracket Doe,4.5
Geoff pool 2,4.5
Eric M Entry,4.5
GoDucks,4.5
Todd's Wife,4.5
Team ODB,4.5
YOU ARE UG-LY,4.5
augdiggity,4.5
FeelingLucky2019,4.5
All the Fish,4.5
Sanjita Mamacita,4.5
The Furst,4.5
Jeff Miller,4.5
javiiiiii,4.5
BMahoney,4.5
DLee's Bracket,4.5
Feirman 3,4.5
Boom Boom Room,4.5
Uzo's Winner,4.5
Iron Lion Zion,4.5
MASNYC,4.5
The Devil Wears Nada,4.5
HailTheBison,4.5
Corner Pocket,4.5
BigJohn,4.5
Corndog,4.5
THE CUSE IS LOOSE,4.5
George Barton,4.5
Nova 2 of 3,4.5
TheStable,4.5
Abrams,4.5
cuttin' down the nets,4.5
DSW Sneaker Blowout,4.5
Your Hero,4.5
Where is my money,4.5
Holden It Down.,4.5
Feirman 1,4.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,1 Virginia,5 Auburn,3 Texas Tech,1 Virginia,3 Texas Tech
Rui Gooey,4.5
riz1,4.5
Road to Zion,4.5
Self Defecating,4.5
Random morgy,4.5
TiGo,4.5
bos2,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,3 Purdue,2 Kentucky,1 Duke,3 Purdue,3 Purdue
Beilein Or Bust,36
What the Hell,36
Shez1,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,1 Virginia,5 Auburn,2 Michigan State,1 Virginia,2 Michigan State
Feirman 2,36
Sara wins!,36
PlayingBlind,36
Zion National Park,36
ThisonesforPnut,36
bos1,36
MiamiGotFucked,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke, ,1 Virginia,2 Kentucky,1 Duke, , 
Banana,36
Larry's bracket,36
Kyle Wall,36
KathDog,36
Larry G,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, , ,1 Virginia, , , , 
I think I'm dying here,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,1 Virginia,2 Kentucky, ,1 Virginia,1 Virginia
Mrs.bos'bracket,36
Not a Bracket,36
Three Orange Whips,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State, , , , , , 
Operation Varsity Blues,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,3 Purdue,5 Auburn,1 Gonzaga,3 Purdue,3 Purdue
NotAWinner,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, , , , , , , 
Anna E.,36
2PEAT,36
Brexitball,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech, ,5 Auburn,3 Texas Tech, ,3 Texas Tech
BuyUsAWinner,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,3 Purdue,5 Auburn,2 Michigan State, , 
This Year Though...,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, , ,1 Virginia, , , , 
wrinkled balls,36
Red Raider Quaker,36
Bet They Got S.C.M.O.D.S.,36
Bulldogs Arf 1,36
Tim Apple,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,1 Virginia,5 Auburn,2 Michigan State,1 Virginia,2 Michigan State
LETS GO BU!,36
Danielle Iserlis,36
Go SUNY Tech,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,3 Purdue,5 Auburn,2 Michigan State, , 
Ckillar1,36
Gimme the loot,36
gsuss,36
My Bracket Sucks,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,3 Purdue,2 Kentucky,1 Gonzaga,2 Kentucky,2 Kentucky
DLee's Wife's Mount Zion,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,3 Purdue,2 Kentucky,1 Duke,2 Kentucky,1 Duke
Julie M,36
Dan G.,36
AS1's Pool,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke, , , , , , 
Gene's Picks,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, ,1 Gonzaga, , ,1 Gonzaga, , 
Yogi Bear,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,1 Virginia,5 Auburn,3 Texas Tech,5 Auburn,3 Texas Tech
Shez 2,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,3 Purdue,5 Auburn,1 Duke, ,1 Duke
Corliss > Zion,36
west coast best coast,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,3 Purdue,2 Kentucky,1 Gonzaga,3 Purdue,3 Purdue
My Toddlers Picks,36
Sprinkles,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,3 Purdue,5 Auburn,1 Duke,3 Purdue,3 Purdue
PapaBias,36
Bulldogs Arf #2,36
Sydney's College Fund,36
qvollmert,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,3 Purdue,5 Auburn,1 Gonzaga,3 Purdue,3 Purdue
uclakav,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,3 Purdue,2 Kentucky,1 Duke,2 Kentucky,1 Duke
Geoffs winners,36
Sprague The Whisperer,36
Coach Kroojawoowski,36
Disco Pants and Haircuts,36,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,1 Virginia,5 Auburn,3 Texas Tech,1 Virginia,3 Texas Tech
